game,series_id,year,sheet,event,series,team,map,round,is_offense,win_round,plant,earned_fb,cumu_w,cumu_l,pre_cumu_w,pre_cumu_l,max_cumu_w,starts_as_offense,win_series,is_offense_last_round,n_rounds
MW (2020),701,2020,DAL_SnD,2020 - DAL_SnD,1,Legion,St. Petrograd - MW (2020),6,TRUE,TRUE,B,NA,5,1,4,1,6,FALSE,TRUE,FALSE,7
MW (2020),701,2020,DAL_SnD,2020 - DAL_SnD,1,Surge,St. Petrograd - MW (2020),6,FALSE,FALSE,B,NA,1,5,1,4,1,TRUE,FALSE,TRUE,7
MW (2020),701,2020,DAL_SnD,2020 - DAL_SnD,1,Legion,St. Petrograd - MW (2020),7,FALSE,TRUE,B,NA,6,1,5,1,6,FALSE,TRUE,FALSE,7
MW (2020),701,2020,DAL_SnD,2020 - DAL_SnD,1,Surge,St. Petrograd - MW (2020),7,TRUE,FALSE,B,NA,1,6,1,5,1,TRUE,FALSE,TRUE,7
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Legion,Gun Runner - MW (2020),1,TRUE,FALSE,NA,NA,0,1,0,0,6,TRUE,TRUE,FALSE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Surge,Gun Runner - MW (2020),1,FALSE,TRUE,NA,NA,1,0,0,0,5,FALSE,FALSE,TRUE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Legion,Gun Runner - MW (2020),2,FALSE,TRUE,B,NA,1,1,0,1,6,TRUE,TRUE,FALSE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Surge,Gun Runner - MW (2020),2,TRUE,FALSE,B,NA,1,1,1,0,5,FALSE,FALSE,TRUE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Legion,Gun Runner - MW (2020),3,TRUE,FALSE,NA,NA,1,2,1,1,6,TRUE,TRUE,FALSE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Surge,Gun Runner - MW (2020),3,FALSE,TRUE,NA,NA,2,1,1,1,5,FALSE,FALSE,TRUE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Legion,Gun Runner - MW (2020),4,FALSE,FALSE,B,NA,1,3,1,2,6,TRUE,TRUE,FALSE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Surge,Gun Runner - MW (2020),4,TRUE,TRUE,B,NA,3,1,2,1,5,FALSE,FALSE,TRUE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Legion,Gun Runner - MW (2020),5,TRUE,TRUE,B,NA,2,3,1,3,6,TRUE,TRUE,FALSE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Surge,Gun Runner - MW (2020),5,FALSE,FALSE,B,NA,3,2,3,1,5,FALSE,FALSE,TRUE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Legion,Gun Runner - MW (2020),6,FALSE,TRUE,NA,NA,3,3,2,3,6,TRUE,TRUE,FALSE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Surge,Gun Runner - MW (2020),6,TRUE,FALSE,NA,NA,3,3,3,2,5,FALSE,FALSE,TRUE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Legion,Gun Runner - MW (2020),7,TRUE,TRUE,B,NA,4,3,3,3,6,TRUE,TRUE,FALSE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Surge,Gun Runner - MW (2020),7,FALSE,FALSE,B,NA,3,4,3,3,5,FALSE,FALSE,TRUE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Legion,Gun Runner - MW (2020),8,FALSE,FALSE,B,NA,4,4,4,3,6,TRUE,TRUE,FALSE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Surge,Gun Runner - MW (2020),8,TRUE,TRUE,B,NA,4,4,3,4,5,FALSE,FALSE,TRUE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Legion,Gun Runner - MW (2020),9,TRUE,TRUE,B,NA,5,4,4,4,6,TRUE,TRUE,FALSE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Surge,Gun Runner - MW (2020),9,FALSE,FALSE,B,NA,4,5,4,4,5,FALSE,FALSE,TRUE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Legion,Gun Runner - MW (2020),10,FALSE,FALSE,B,NA,5,5,5,4,6,TRUE,TRUE,FALSE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Surge,Gun Runner - MW (2020),10,TRUE,TRUE,B,NA,5,5,4,5,5,FALSE,FALSE,TRUE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Legion,Gun Runner - MW (2020),11,FALSE,TRUE,B,NA,6,5,5,5,6,TRUE,TRUE,FALSE,11
MW (2020),702,2020,DAL_SnD,2020 - DAL_SnD,2,Surge,Gun Runner - MW (2020),11,TRUE,FALSE,B,NA,5,6,5,5,5,FALSE,FALSE,TRUE,11
MW (2020),703,2020,DAL_SnD,2020 - DAL_SnD,3,Mutineers,Gun Runner - MW (2020),1,TRUE,FALSE,NA,NA,0,1,0,0,0,TRUE,FALSE,FALSE,6
MW (2020),703,2020,DAL_SnD,2020 - DAL_SnD,3,Ultra,Gun Runner - MW (2020),1,FALSE,TRUE,NA,NA,1,0,0,0,6,FALSE,TRUE,TRUE,6
MW (2020),703,2020,DAL_SnD,2020 - DAL_SnD,3,Mutineers,Gun Runner - MW (2020),2,FALSE,FALSE,B,NA,0,2,0,1,0,TRUE,FALSE,FALSE,6
MW (2020),703,2020,DAL_SnD,2020 - DAL_SnD,3,Ultra,Gun Runner - MW (2020),2,TRUE,TRUE,B,NA,2,0,1,0,6,FALSE,TRUE,TRUE,6
MW (2020),703,2020,DAL_SnD,2020 - DAL_SnD,3,Mutineers,Gun Runner - MW (2020),3,TRUE,FALSE,NA,NA,0,3,0,2,0,TRUE,FALSE,FALSE,6
MW (2020),703,2020,DAL_SnD,2020 - DAL_SnD,3,Ultra,Gun Runner - MW (2020),3,FALSE,TRUE,NA,NA,3,0,2,0,6,FALSE,TRUE,TRUE,6
MW (2020),703,2020,DAL_SnD,2020 - DAL_SnD,3,Mutineers,Gun Runner - MW (2020),4,FALSE,FALSE,NA,NA,0,4,0,3,0,TRUE,FALSE,FALSE,6
MW (2020),703,2020,DAL_SnD,2020 - DAL_SnD,3,Ultra,Gun Runner - MW (2020),4,TRUE,TRUE,NA,NA,4,0,3,0,6,FALSE,TRUE,TRUE,6
MW (2020),703,2020,DAL_SnD,2020 - DAL_SnD,3,Mutineers,Gun Runner - MW (2020),5,TRUE,FALSE,NA,NA,0,5,0,4,0,TRUE,FALSE,FALSE,6
MW (2020),703,2020,DAL_SnD,2020 - DAL_SnD,3,Ultra,Gun Runner - MW (2020),5,FALSE,TRUE,NA,NA,5,0,4,0,6,FALSE,TRUE,TRUE,6
MW (2020),703,2020,DAL_SnD,2020 - DAL_SnD,3,Mutineers,Gun Runner - MW (2020),6,FALSE,FALSE,NA,NA,0,6,0,5,0,TRUE,FALSE,FALSE,6
MW (2020),703,2020,DAL_SnD,2020 - DAL_SnD,3,Ultra,Gun Runner - MW (2020),6,TRUE,TRUE,NA,NA,6,0,5,0,6,FALSE,TRUE,TRUE,6
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Mutineers,Rammaza - MW (2020),1,FALSE,TRUE,NA,NA,1,0,0,0,3,FALSE,FALSE,FALSE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Ultra,Rammaza - MW (2020),1,TRUE,FALSE,NA,NA,0,1,0,0,6,TRUE,TRUE,TRUE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Mutineers,Rammaza - MW (2020),2,TRUE,TRUE,B,NA,2,0,1,0,3,FALSE,FALSE,FALSE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Ultra,Rammaza - MW (2020),2,FALSE,FALSE,B,NA,0,2,0,1,6,TRUE,TRUE,TRUE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Mutineers,Rammaza - MW (2020),3,FALSE,FALSE,NA,NA,2,1,2,0,3,FALSE,FALSE,FALSE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Ultra,Rammaza - MW (2020),3,TRUE,TRUE,NA,NA,1,2,0,2,6,TRUE,TRUE,TRUE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Mutineers,Rammaza - MW (2020),4,TRUE,TRUE,A,NA,3,1,2,1,3,FALSE,FALSE,FALSE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Ultra,Rammaza - MW (2020),4,FALSE,FALSE,A,NA,1,3,1,2,6,TRUE,TRUE,TRUE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Mutineers,Rammaza - MW (2020),5,FALSE,FALSE,A,NA,3,2,3,1,3,FALSE,FALSE,FALSE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Ultra,Rammaza - MW (2020),5,TRUE,TRUE,A,NA,2,3,1,3,6,TRUE,TRUE,TRUE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Mutineers,Rammaza - MW (2020),6,TRUE,FALSE,NA,NA,3,3,3,2,3,FALSE,FALSE,FALSE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Ultra,Rammaza - MW (2020),6,FALSE,TRUE,NA,NA,3,3,2,3,6,TRUE,TRUE,TRUE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Mutineers,Rammaza - MW (2020),7,FALSE,FALSE,NA,NA,3,4,3,3,3,FALSE,FALSE,FALSE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Ultra,Rammaza - MW (2020),7,TRUE,TRUE,NA,NA,4,3,3,3,6,TRUE,TRUE,TRUE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Mutineers,Rammaza - MW (2020),8,TRUE,FALSE,A,NA,3,5,3,4,3,FALSE,FALSE,FALSE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Ultra,Rammaza - MW (2020),8,FALSE,TRUE,A,NA,5,3,4,3,6,TRUE,TRUE,TRUE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Mutineers,Rammaza - MW (2020),9,FALSE,FALSE,B,NA,3,6,3,5,3,FALSE,FALSE,FALSE,9
MW (2020),704,2020,DAL_SnD,2020 - DAL_SnD,4,Ultra,Rammaza - MW (2020),9,TRUE,TRUE,B,NA,6,3,5,3,6,TRUE,TRUE,TRUE,9
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Huntsmen,St. Petrograd - MW (2020),1,TRUE,FALSE,NA,NA,0,1,0,0,6,TRUE,TRUE,FALSE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Rokkr,St. Petrograd - MW (2020),1,FALSE,TRUE,NA,NA,1,0,0,0,5,FALSE,FALSE,TRUE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Huntsmen,St. Petrograd - MW (2020),2,FALSE,FALSE,B,NA,0,2,0,1,6,TRUE,TRUE,FALSE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Rokkr,St. Petrograd - MW (2020),2,TRUE,TRUE,B,NA,2,0,1,0,5,FALSE,FALSE,TRUE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Huntsmen,St. Petrograd - MW (2020),3,TRUE,FALSE,NA,NA,0,3,0,2,6,TRUE,TRUE,FALSE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Rokkr,St. Petrograd - MW (2020),3,FALSE,TRUE,NA,NA,3,0,2,0,5,FALSE,FALSE,TRUE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Huntsmen,St. Petrograd - MW (2020),4,FALSE,FALSE,B,NA,0,4,0,3,6,TRUE,TRUE,FALSE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Rokkr,St. Petrograd - MW (2020),4,TRUE,TRUE,B,NA,4,0,3,0,5,FALSE,FALSE,TRUE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Huntsmen,St. Petrograd - MW (2020),5,TRUE,FALSE,NA,NA,0,5,0,4,6,TRUE,TRUE,FALSE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Rokkr,St. Petrograd - MW (2020),5,FALSE,TRUE,NA,NA,5,0,4,0,5,FALSE,FALSE,TRUE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Huntsmen,St. Petrograd - MW (2020),6,FALSE,TRUE,NA,NA,1,5,0,5,6,TRUE,TRUE,FALSE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Rokkr,St. Petrograd - MW (2020),6,TRUE,FALSE,NA,NA,5,1,5,0,5,FALSE,FALSE,TRUE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Huntsmen,St. Petrograd - MW (2020),7,TRUE,TRUE,A,NA,2,5,1,5,6,TRUE,TRUE,FALSE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Rokkr,St. Petrograd - MW (2020),7,FALSE,FALSE,A,NA,5,2,5,1,5,FALSE,FALSE,TRUE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Huntsmen,St. Petrograd - MW (2020),8,FALSE,TRUE,NA,NA,3,5,2,5,6,TRUE,TRUE,FALSE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Rokkr,St. Petrograd - MW (2020),8,TRUE,FALSE,NA,NA,5,3,5,2,5,FALSE,FALSE,TRUE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Huntsmen,St. Petrograd - MW (2020),9,TRUE,TRUE,NA,NA,4,5,3,5,6,TRUE,TRUE,FALSE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Rokkr,St. Petrograd - MW (2020),9,FALSE,FALSE,NA,NA,5,4,5,3,5,FALSE,FALSE,TRUE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Huntsmen,St. Petrograd - MW (2020),10,FALSE,TRUE,NA,NA,5,5,4,5,6,TRUE,TRUE,FALSE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Rokkr,St. Petrograd - MW (2020),10,TRUE,FALSE,NA,NA,5,5,5,4,5,FALSE,FALSE,TRUE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Huntsmen,St. Petrograd - MW (2020),11,FALSE,TRUE,A,NA,6,5,5,5,6,TRUE,TRUE,FALSE,11
MW (2020),705,2020,DAL_SnD,2020 - DAL_SnD,5,Rokkr,St. Petrograd - MW (2020),11,TRUE,FALSE,A,NA,5,6,5,5,5,FALSE,FALSE,TRUE,11
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Empire,Arklov Peak - MW (2020),1,TRUE,FALSE,NA,NA,0,1,0,0,3,TRUE,FALSE,TRUE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Guerrillas,Arklov Peak - MW (2020),1,FALSE,TRUE,NA,NA,1,0,0,0,6,FALSE,TRUE,FALSE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Empire,Arklov Peak - MW (2020),2,FALSE,FALSE,A,NA,0,2,0,1,3,TRUE,FALSE,TRUE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Guerrillas,Arklov Peak - MW (2020),2,TRUE,TRUE,A,NA,2,0,1,0,6,FALSE,TRUE,FALSE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Empire,Arklov Peak - MW (2020),3,TRUE,FALSE,NA,NA,0,3,0,2,3,TRUE,FALSE,TRUE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Guerrillas,Arklov Peak - MW (2020),3,FALSE,TRUE,NA,NA,3,0,2,0,6,FALSE,TRUE,FALSE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Empire,Arklov Peak - MW (2020),4,FALSE,TRUE,NA,NA,1,3,0,3,3,TRUE,FALSE,TRUE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Guerrillas,Arklov Peak - MW (2020),4,TRUE,FALSE,NA,NA,3,1,3,0,6,FALSE,TRUE,FALSE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Empire,Arklov Peak - MW (2020),5,TRUE,FALSE,NA,NA,1,4,1,3,3,TRUE,FALSE,TRUE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Guerrillas,Arklov Peak - MW (2020),5,FALSE,TRUE,NA,NA,4,1,3,1,6,FALSE,TRUE,FALSE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Empire,Arklov Peak - MW (2020),6,FALSE,FALSE,NA,NA,1,5,1,4,3,TRUE,FALSE,TRUE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Guerrillas,Arklov Peak - MW (2020),6,TRUE,TRUE,NA,NA,5,1,4,1,6,FALSE,TRUE,FALSE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Empire,Arklov Peak - MW (2020),7,TRUE,TRUE,NA,NA,2,5,1,5,3,TRUE,FALSE,TRUE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Guerrillas,Arklov Peak - MW (2020),7,FALSE,FALSE,NA,NA,5,2,5,1,6,FALSE,TRUE,FALSE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Empire,Arklov Peak - MW (2020),8,FALSE,TRUE,B,NA,3,5,2,5,3,TRUE,FALSE,TRUE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Guerrillas,Arklov Peak - MW (2020),8,TRUE,FALSE,B,NA,5,3,5,2,6,FALSE,TRUE,FALSE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Empire,Arklov Peak - MW (2020),9,TRUE,FALSE,NA,NA,3,6,3,5,3,TRUE,FALSE,TRUE,9
MW (2020),706,2020,DAL_SnD,2020 - DAL_SnD,6,Guerrillas,Arklov Peak - MW (2020),9,FALSE,TRUE,NA,NA,6,3,5,3,6,FALSE,TRUE,FALSE,9
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Huntsmen,St. Petrograd - MW (2020),1,FALSE,TRUE,NA,NA,1,0,0,0,6,FALSE,TRUE,TRUE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Legion,St. Petrograd - MW (2020),1,TRUE,FALSE,NA,NA,0,1,0,0,4,TRUE,FALSE,FALSE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Huntsmen,St. Petrograd - MW (2020),2,TRUE,TRUE,B,NA,2,0,1,0,6,FALSE,TRUE,TRUE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Legion,St. Petrograd - MW (2020),2,FALSE,FALSE,B,NA,0,2,0,1,4,TRUE,FALSE,FALSE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Huntsmen,St. Petrograd - MW (2020),3,FALSE,FALSE,NA,NA,2,1,2,0,6,FALSE,TRUE,TRUE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Legion,St. Petrograd - MW (2020),3,TRUE,TRUE,NA,NA,1,2,0,2,4,TRUE,FALSE,FALSE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Huntsmen,St. Petrograd - MW (2020),4,TRUE,TRUE,NA,NA,3,1,2,1,6,FALSE,TRUE,TRUE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Legion,St. Petrograd - MW (2020),4,FALSE,FALSE,NA,NA,1,3,1,2,4,TRUE,FALSE,FALSE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Huntsmen,St. Petrograd - MW (2020),5,FALSE,TRUE,NA,NA,4,1,3,1,6,FALSE,TRUE,TRUE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Legion,St. Petrograd - MW (2020),5,TRUE,FALSE,NA,NA,1,4,1,3,4,TRUE,FALSE,FALSE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Huntsmen,St. Petrograd - MW (2020),6,TRUE,FALSE,NA,NA,4,2,4,1,6,FALSE,TRUE,TRUE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Legion,St. Petrograd - MW (2020),6,FALSE,TRUE,NA,NA,2,4,1,4,4,TRUE,FALSE,FALSE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Huntsmen,St. Petrograd - MW (2020),7,FALSE,TRUE,NA,NA,5,2,4,2,6,FALSE,TRUE,TRUE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Legion,St. Petrograd - MW (2020),7,TRUE,FALSE,NA,NA,2,5,2,4,4,TRUE,FALSE,FALSE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Huntsmen,St. Petrograd - MW (2020),8,TRUE,FALSE,NA,NA,5,3,5,2,6,FALSE,TRUE,TRUE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Legion,St. Petrograd - MW (2020),8,FALSE,TRUE,NA,NA,3,5,2,5,4,TRUE,FALSE,FALSE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Huntsmen,St. Petrograd - MW (2020),9,FALSE,FALSE,NA,NA,5,4,5,3,6,FALSE,TRUE,TRUE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Legion,St. Petrograd - MW (2020),9,TRUE,TRUE,NA,NA,4,5,3,5,4,TRUE,FALSE,FALSE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Huntsmen,St. Petrograd - MW (2020),10,TRUE,TRUE,NA,NA,6,4,5,4,6,FALSE,TRUE,TRUE,10
MW (2020),707,2020,DAL_SnD,2020 - DAL_SnD,7,Legion,St. Petrograd - MW (2020),10,FALSE,FALSE,NA,NA,4,6,4,5,4,TRUE,FALSE,FALSE,10
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Empire,Gun Runner - MW (2020),1,FALSE,TRUE,NA,NA,1,0,0,0,6,FALSE,TRUE,TRUE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Ultra,Gun Runner - MW (2020),1,TRUE,FALSE,NA,NA,0,1,0,0,2,TRUE,FALSE,FALSE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Empire,Gun Runner - MW (2020),2,TRUE,TRUE,NA,NA,2,0,1,0,6,FALSE,TRUE,TRUE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Ultra,Gun Runner - MW (2020),2,FALSE,FALSE,NA,NA,0,2,0,1,2,TRUE,FALSE,FALSE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Empire,Gun Runner - MW (2020),3,FALSE,TRUE,A,NA,3,0,2,0,6,FALSE,TRUE,TRUE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Ultra,Gun Runner - MW (2020),3,TRUE,FALSE,A,NA,0,3,0,2,2,TRUE,FALSE,FALSE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Empire,Gun Runner - MW (2020),4,TRUE,TRUE,A,NA,4,0,3,0,6,FALSE,TRUE,TRUE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Ultra,Gun Runner - MW (2020),4,FALSE,FALSE,A,NA,0,4,0,3,2,TRUE,FALSE,FALSE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Empire,Gun Runner - MW (2020),5,FALSE,TRUE,NA,NA,5,0,4,0,6,FALSE,TRUE,TRUE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Ultra,Gun Runner - MW (2020),5,TRUE,FALSE,NA,NA,0,5,0,4,2,TRUE,FALSE,FALSE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Empire,Gun Runner - MW (2020),6,TRUE,FALSE,NA,NA,5,1,5,0,6,FALSE,TRUE,TRUE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Ultra,Gun Runner - MW (2020),6,FALSE,TRUE,NA,NA,1,5,0,5,2,TRUE,FALSE,FALSE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Empire,Gun Runner - MW (2020),7,FALSE,FALSE,NA,NA,5,2,5,1,6,FALSE,TRUE,TRUE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Ultra,Gun Runner - MW (2020),7,TRUE,TRUE,NA,NA,2,5,1,5,2,TRUE,FALSE,FALSE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Empire,Gun Runner - MW (2020),8,TRUE,TRUE,B,NA,6,2,5,2,6,FALSE,TRUE,TRUE,8
MW (2020),708,2020,DAL_SnD,2020 - DAL_SnD,8,Ultra,Gun Runner - MW (2020),8,FALSE,FALSE,B,NA,2,6,2,5,2,TRUE,FALSE,FALSE,8
MW (2020),709,2020,DAL_SnD,2020 - DAL_SnD,9,Empire,Piccadilly - MW (2020),1,FALSE,TRUE,NA,NA,1,0,0,0,6,FALSE,TRUE,TRUE,8
MW (2020),709,2020,DAL_SnD,2020 - DAL_SnD,9,Ultra,Piccadilly - MW (2020),1,TRUE,FALSE,NA,NA,0,1,0,0,2,TRUE,FALSE,FALSE,8
MW (2020),709,2020,DAL_SnD,2020 - DAL_SnD,9,Empire,Piccadilly - MW (2020),2,TRUE,FALSE,B,NA,1,1,1,0,6,FALSE,TRUE,TRUE,8
MW (2020),709,2020,DAL_SnD,2020 - DAL_SnD,9,Ultra,Piccadilly - MW (2020),2,FALSE,TRUE,B,NA,1,1,0,1,2,TRUE,FALSE,FALSE,8
MW (2020),709,2020,DAL_SnD,2020 - DAL_SnD,9,Empire,Piccadilly - MW (2020),3,FALSE,TRUE,NA,NA,2,1,1,1,6,FALSE,TRUE,TRUE,8
MW (2020),709,2020,DAL_SnD,2020 - DAL_SnD,9,Ultra,Piccadilly - MW (2020),3,TRUE,FALSE,NA,NA,1,2,1,1,2,TRUE,FALSE,FALSE,8
MW (2020),709,2020,DAL_SnD,2020 - DAL_SnD,9,Empire,Piccadilly - MW (2020),4,TRUE,TRUE,NA,NA,3,1,2,1,6,FALSE,TRUE,TRUE,8
MW (2020),709,2020,DAL_SnD,2020 - DAL_SnD,9,Ultra,Piccadilly - MW (2020),4,FALSE,FALSE,NA,NA,1,3,1,2,2,TRUE,FALSE,FALSE,8
MW (2020),709,2020,DAL_SnD,2020 - DAL_SnD,9,Empire,Piccadilly - MW (2020),5,FALSE,TRUE,NA,NA,4,1,3,1,6,FALSE,TRUE,TRUE,8
MW (2020),709,2020,DAL_SnD,2020 - DAL_SnD,9,Ultra,Piccadilly - MW (2020),5,TRUE,FALSE,NA,NA,1,4,1,3,2,TRUE,FALSE,FALSE,8
MW (2020),709,2020,DAL_SnD,2020 - DAL_SnD,9,Empire,Piccadilly - MW (2020),6,TRUE,TRUE,B,NA,5,1,4,1,6,FALSE,TRUE,TRUE,8
MW (2020),709,2020,DAL_SnD,2020 - DAL_SnD,9,Ultra,Piccadilly - MW (2020),6,FALSE,FALSE,B,NA,1,5,1,4,2,TRUE,FALSE,FALSE,8
